day,trips,passenger_count,trip_time_in_secs,trip_distance,fare_amount
15475,42,42,25409,98,438.0
15476,47,47,25468,89,417.5
15477,42,45,25495,81,400.5
15478,45,45,25497,94,400.0
15479,40,40,25837,82,391.5
15480,40,40,26027,96,426.5
15481,46,46,25546,84,408.0
15482,50,50,25501,75,405.0
15483,46,46,25343,84,405.5
15484,41,41,25346,92,422.0
15485,45,59,25534,90,422.5
15486,50,63,26464,95,440.0
15487,41,41,25424,79,384.0
15488,48,57,25371,88,422.0
15489,45,68,25279,96,435.5
15490,41,53,25762,96,431.0
15491,42,65,25609,123,478.0
15492,39,58,25546,104,421.0
15493,42,70,25512,125,485.0
15494,38,52,25258,108,432.5
15495,47,65,25948,124,497.5
15496,40,60,25966,130,485.5
15497,39,57,25993,132,497.0
15498,33,49,25436,133,479.5
15499,42,71,25865,110,443.5
15500,43,108,25656,98,427.5
15501,38,94,26170,113,440.0
15502,41,69,25575,107,444.5
15503,41,56,26494,108,461.5
15504,39,78,25629,127,511.8
15505,37,86,26560,100,423.0
15506,42,68,25699,116,466.0
15507,46,122,25664,92,425.5
15508,40,200,25380,86,393.0
15509,38,122,25777,148,422.0
15510,37,178,25321,100,413.0
15511,39,195,25440,83,388.0
15512,35,106,25254,111,437.5
15513,41,148,25484,99,427.0
15514,45,225,25380,77,392.0
15515,33,165,25380,92,392.0
15516,47,235,25860,80,396.0
15517,39,195,25380,88,402.5
15518,43,215,26400,87,422.5
15519,38,189,25440,89,392.0
15520,39,195,25680,86,399.5
15521,42,210,25440,94,420.0
15522,33,162,26880,140,558.5
15523,38,189,25320,116,455.0
15524,41,205,25560,106,433.5
15525,41,205,25440,102,418.0
15526,35,175,26160,93,408.5
15527,41,201,25500,87,430.0
15528,40,197,25440,85,401.5
15529,37,182,25260,124,468.0
15530,34,166,25560,116,457.5
15531,35,161,26100,93,408.5
15532,33,120,26220,69,460.5
15533,36,180,25200,112,440.0
15534,42,106,25980,34,509.0
15535,35,168,27180,129,510.7
15536,36,141,25200,97,461.5
15537,33,40,25440,9,474.5
15538,33,43,26400,7,427.5
15539,35,83,26400,48,469.5
15540,37,49,25980,11,483.5
15541,33,50,25680,6,372.5
15542,39,44,25740,8,487.0
15543,34,47,25560,7,432.0
15544,33,109,25920,54,435.5
15545,31,110,25320,58,455.5
15546,37,39,25200,4,395.5
15547,41,49,27300,7,499.0
15548,46,61,25200,18,431.4
15549,41,44,25560,52,414.5
15550,48,53,25260,82,450.5
15551,42,43,25320,48,430.0
15552,43,43,25320,70,412.5
15553,53,53,25260,91,435.0
15554,53,57,25200,86,466.0
15555,51,55,26100,77,445.0
15556,56,56,25740,103,458.5
15557,50,50,26760,130,534.5
15558,46,46,25560,106,436.0
15559,55,58,25500,62,445.5
15560,54,54,25260,96,446.5
15561,45,45,25740,112,471.0
15562,36,36,25860,124,467.5
15563,33,33,25800,101,402.5
15564,35,35,26280,134,503.5
15565,44,44,25680,110,458.0
15566,46,46,25260,88,401.5
15567,38,38,25620,139,577.5
15568,47,47,27420,111,461.5
15569,40,40,25440,112,469.5
15570,32,32,25440,115,449.5
15571,43,43,25260,93,412.0
15572,35,35,26700,140,491.0
15573,43,43,25680,79,393.5
15574,45,45,26160,101,468.0
15575,40,40,25380,96,414.5
15576,42,43,25200,128,460.0
15577,33,33,26100,107,419.5
15578,40,40,25260,122,478.5
15579,39,39,26160,164,534.5
15580,37,37,26100,122,477.0
15581,40,40,25500,146,496.0
15582,37,38,25260,119,446.0
15583,42,43,25260,137,495.0
15584,37,38,25860,152,557.0
15585,35,35,25260,118,437.5
15586,41,41,25440,143,515.0
15587,39,39,25620,135,478.0
15588,43,43,25920,141,513.0
15589,47,47,27660,99,441.5
15590,44,44,25380,128,484.5
15591,38,38,25440,106,427.0
15592,42,42,26100,127,488.0
15593,36,36,25560,106,415.0
15594,43,43,26160,91,418.0
15595,38,38,25740,118,450.5
15596,39,41,26280,149,599.5
15597,40,40,27120,132,494.0
15598,40,40,25740,126,468.5
15599,36,36,26280,165,507.5
15600,44,44,25380,129,455.5
15601,34,34,25200,128,447.0
15602,36,36,25440,107,425.0
15603,46,46,25260,95,416.0
15604,35,36,26366,121,480.5
15605,28,28,25620,193,543.0
15606,34,34,25413,128,495.5
15607,32,32,25345,164,552.5
15608,41,41,25414,107,480.0
15609,35,37,25383,108,435.0
15610,40,40,25346,110,441.5
15611,32,32,26194,142,441.0
15612,29,29,25596,126,447.0
15613,32,32,26640,131,472.5
15614,37,37,25535,116,560.3
15615,36,36,25740,118,434.0
15616,44,44,25275,92,406.5
15617,33,36,25206,136,537.0
15618,39,41,25466,131,495.0
15619,26,29,25848,140,560.5
15620,27,27,25402,107,409.5
15621,31,31,25290,130,458.5
15622,34,70,26344,132,477.5
15623,31,67,29300,125,438.0
15624,31,31,25380,118,435.5
15625,41,189,25455,108,443.5
15626,37,166,25594,126,467.0
15627,45,225,25440,115,453.0
15628,33,165,25620,133,469.5
15629,41,157,26032,112,464.0
15630,23,66,27951,153,508.0
15631,31,147,26114,142,485.5
15632,34,170,25620,111,427.0
15633,33,50,25368,135,536.0
15634,37,170,26168,138,516.0
15635,38,190,25440,126,473.5
15636,39,195,25860,116,453.5
15637,48,239,25320,104,442.0
15638,42,210,25620,89,406.0
15639,41,200,26400,126,546.0
15640,32,160,25500,148,508.0
15641,34,171,25260,88,392.5
15642,46,227,25320,93,438.0
15643,36,180,25380,97,407.0
15644,39,195,25560,73,365.5
15645,37,185,25320,81,381.0
15646,43,215,26220,83,395.5
15647,40,199,25440,83,396.0
15648,49,244,25860,103,449.5
15649,42,210,25440,89,405.0
15650,40,178,25557,68,368.5
15651,38,187,25772,89,391.5
15652,34,150,25308,92,398.0
15653,34,161,25399,100,392.0
15654,38,105,25540,86,394.5
15655,38,94,25211,91,398.5
15656,39,168,25870,109,434.0
15657,41,67,25412,84,388.5
15658,42,68,25246,90,407.0
15659,40,51,25412,92,410.5
15660,35,35,25535,124,518.0
15661,41,146,25508,82,390.0
15662,34,45,25368,106,418.0
15663,37,39,25494,113,433.5
15664,28,30,25293,139,491.5
15665,36,39,25772,105,420.0
15666,36,43,25583,110,430.0
15667,29,29,25642,152,601.5
15668,32,32,25827,117,452.0
15669,38,38,25293,102,422.0
15670,31,31,25634,112,479.5
15671,36,36,25453,100,415.0
15672,27,27,26033,114,427.0
15673,33,34,25237,116,431.5
15674,34,34,25314,100,413.5
15675,35,35,25398,106,425.5
15676,35,35,25614,78,377.5
15677,37,37,25564,81,379.5
15678,39,39,25342,90,400.5
15679,35,35,26633,113,451.5
15680,41,41,26703,78,390.5
15681,31,31,25717,105,465.8
15682,32,32,26975,123,444.5
15683,39,39,25491,111,452.33
15684,32,32,25555,101,409.5
15685,32,32,25886,107,444.0
15686,35,35,26052,93,402.5
15687,28,28,25401,114,423.98999999999995
15688,42,42,25948,98,421.5
15689,28,28,25315,88,352.0
15690,47,47,25875,86,406.5
15691,41,41,25857,87,408.5
15692,34,35,25321,113,437.0
15693,43,43,25869,98,433.0
15694,36,36,25698,116,520.0
15695,32,32,25482,108,500.0
15696,40,40,26858,94,567.0
15697,33,38,25264,113,439.5
15698,31,33,26002,117,440.0
15699,36,39,26289,111,453.0
15700,28,28,25553,126,481.0
15701,42,43,25467,113,454.5
15702,34,34,25706,102,418.5
15703,32,32,25821,104,412.0
15704,34,39,25823,106,430.5
15705,36,36,26232,110,444.5
15706,31,36,25864,97,405.5
15707,42,61,25555,95,461.5
15708,38,46,25267,84,395.0
15709,29,48,25842,115,443.5
15710,37,51,26548,110,441.5
15711,39,55,26200,112,458.5
15712,36,45,25792,99,419.5
15713,31,35,25273,113,433.0
15714,31,40,26548,107,425.0
15715,32,47,25640,102,486.5
15716,38,52,25334,112,444.0
15717,38,59,25685,108,435.0
15718,40,67,27057,126,455.0
15719,34,44,25389,93,399.0
15720,37,56,25431,117,447.5
15721,50,89,25450,96,441.5
15722,35,69,26329,119,455.0
15723,44,68,25911,86,408.5
15724,35,59,25217,113,427.5
15725,40,59,25662,97,459.0
15726,36,52,25789,106,434.0
15727,32,52,26379,90,395.5
15728,40,55,26435,107,505.0
15729,47,69,25318,106,549.5
15730,45,52,25258,102,435.0
15731,36,56,25884,117,449.5
15732,36,52,25279,93,431.0
15733,41,45,25932,118,465.0
15734,45,59,26846,102,453.5
15735,39,51,25586,100,426.5
15736,40,50,25440,88,413.0
15737,49,60,25360,88,486.0
15738,38,42,25509,120,417.0
15739,44,56,25454,82,399.0
15740,42,51,25686,84,423.5
15741,44,66,25643,88,422.0
15742,50,66,25486,85,413.5
15743,36,49,25210,84,425.5
15744,41,45,25362,82,419.0
15745,44,56,25467,86,412.0
15746,34,46,25495,87,393.5
15747,44,51,25491,86,411.5
15748,39,58,25367,99,425.0
15749,33,52,25557,106,423.5
15750,36,47,25786,82,561.0
15751,40,55,25716,97,425.0
15752,36,49,25229,107,462.5
15753,36,50,25419,101,449.5
15754,42,69,25468,98,430.0
15755,39,63,25520,106,429.0
15756,39,53,25319,126,535.0
15757,46,74,25500,94,429.0
15758,40,58,26108,118,556.0
15759,37,45,25244,112,485.5
15760,34,49,25837,125,503.0
15761,37,51,26242,140,569.0
15762,38,45,25248,117,480.5
15763,36,42,25818,118,453.5
15764,47,60,25645,102,448.0
15765,50,50,26137,106,481.5
15766,33,48,25448,125,483.5
15767,34,34,26320,138,517.5
15768,38,38,25626,80,387.5
15769,41,49,25851,81,380.5
15770,37,38,25911,104,438.5
15771,40,43,25606,85,399.5
15772,36,42,26548,117,485.5
15773,34,41,26032,106,423.0
15774,40,45,25523,94,430.0
15775,29,36,25922,85,357.5
15776,36,60,25628,98,423.5
15777,37,59,25383,107,442.5
15778,43,67,26293,107,458.0
15779,40,55,25522,108,450.0
15780,37,58,25541,101,423.5
15781,37,46,26521,90,485.5
15782,31,37,25664,85,381.5
15783,34,49,26463,112,446.5
15784,37,47,25943,88,402.5
15785,36,43,25482,98,410.0
15786,32,51,26154,108,435.0
15787,38,42,25705,79,390.0
15788,35,44,25575,72,398.0
15789,37,38,25238,81,384.5
15790,35,35,25642,76,371.5
15791,37,37,27695,79,397.0
15792,40,40,25503,75,374.0
15793,36,37,25521,72,361.5
15794,48,52,25568,65,380.0
15795,28,28,25396,70,342.0
15796,43,44,25458,80,391.5
15797,29,32,25368,89,393.0
15798,35,36,25767,98,401.5
15799,34,34,25765,99,408.5
15800,42,42,25857,78,383.0
15801,32,35,25625,106,434.0
15802,27,33,25767,125,443.5
15803,34,35,25799,86,386.5
15804,32,36,25438,97,407.0
15805,44,53,25200,101,438.0
15806,30,30,25379,87,386.5
15807,45,50,26562,84,415.0
15808,34,37,25492,90,407.0
15809,38,42,25384,95,418.0
15810,42,47,26303,96,423.5
15811,35,38,25777,103,436.0
15812,38,39,25992,108,450.0
15813,35,40,27468,122,460.0
15814,39,42,25632,89,424.0
15815,37,50,25595,109,440.5
15816,39,52,25764,99,418.5
15817,37,41,26326,90,410.5
15818,40,52,25758,101,441.0
15819,36,48,26496,98,419.0
15820,40,64,25653,122,475.0
15821,39,57,25493,99,431.5
15822,38,53,29044,128,536.0
15823,36,55,25245,125,511.5
15824,48,71,26240,108,469.0
15825,41,57,25382,110,441.0
15826,40,57,25425,98,467.0
15827,36,67,25298,119,459.0
15828,30,62,25891,123,459.0
15829,41,72,26309,105,431.0
15830,34,71,25366,123,460.5
15831,40,101,25787,93,419.5
15832,34,49,26068,127,461.0
15833,41,83,25325,116,450.5
15834,37,105,25560,138,545.0
15835,36,85,25320,125,449.5
15836,34,68,25500,107,435.0
15837,46,46,25920,72,391.5
15838,33,74,25560,128,472.0
15839,42,42,25620,82,386.5
15840,36,36,25740,85,379.5
15841,41,64,25740,113,442.0
15842,42,56,25440,92,412.0
15843,41,41,25320,105,457.5
15844,45,45,25380,98,427.0
15845,36,36,25500,82,375.5
15846,35,35,25560,82,376.5
15847,34,34,25560,100,412.5
15848,38,38,25260,91,400.0
15849,42,42,25200,89,406.0
15850,44,44,25860,118,465.5
15851,45,45,25440,88,408.0
15852,47,47,25800,84,407.0
15853,51,51,25200,94,420.0
15854,34,34,25800,118,450.0
15855,46,46,25560,100,436.5
15856,46,46,25200,117,455.0
15857,52,52,25500,94,433.5
15858,51,51,25920,114,472.0
15859,49,49,25560,102,434.0
15860,51,52,25200,107,449.5
15861,43,43,25380,119,464.5
15862,36,37,25500,96,402.5
15863,40,40,25200,117,456.5
15864,40,40,26280,109,455.5
15865,41,41,26400,111,442.0
15866,36,36,25380,96,415.5
15867,46,46,25380,110,451.0
15868,40,40,26040,117,457.5
15869,43,43,26160,124,481.0
15870,48,48,25440,105,496.0
15871,46,46,25380,88,413.0
15872,47,47,25800,120,488.0
15873,47,47,25260,83,407.5
15874,40,40,25440,101,435.0
15875,38,38,26280,94,424.0
15876,37,37,25380,85,386.5
15877,27,31,25920,113,437.5
15878,35,58,25920,109,430.0
15879,40,63,27060,97,431.5
15880,40,67,26400,115,459.0
15881,38,61,25200,89,401.0
15882,47,127,25380,112,453.5
15883,50,133,25500,107,459.5
15884,48,111,27060,96,432.0
15885,52,100,25500,91,462.5
15886,45,89,25620,105,443.0
15887,40,115,25260,100,416.5
15888,42,125,25680,102,419.0
15889,44,137,25440,102,432.5
15890,48,130,26160,110,513.0
15891,39,103,25200,96,406.5
15892,48,132,25440,96,421.0
15893,42,101,25486,106,441.0
15894,44,124,25620,104,452.5
15895,44,99,27027,116,470.5
15896,42,121,25860,100,427.0
15897,41,117,25380,98,410.0
15898,42,116,25925,117,469.5
15899,43,55,25299,99,430.0
15900,43,80,25466,108,435.5
15901,44,66,25357,94,425.0
15902,41,87,26533,119,472.0
15903,37,53,26147,113,464.5
15904,38,48,25447,92,415.5
15905,36,45,25825,104,433.5
15906,35,43,25521,101,418.5
15907,40,54,25323,105,434.5
15908,35,41,25833,86,378.5
15909,44,56,25333,105,452.0
15910,38,48,25402,102,430.0
15911,38,55,25210,129,407.0
15912,28,38,25946,126,542.0
15913,41,48,25318,96,418.5
15914,35,42,26001,100,432.0
15915,35,43,25703,120,456.0
15916,41,51,25621,82,405.5
15917,37,41,25393,91,406.5
15918,32,36,25362,91,402.0
15919,33,42,25578,101,408.0
15920,38,41,25595,90,402.5
15921,41,50,25475,99,436.0
15922,35,46,25395,99,425.0
15923,30,39,25270,93,381.0
15924,34,49,25866,90,463.0
15925,41,49,26084,79,390.0
15926,38,50,25221,102,427.5
15927,38,45,25203,94,414.0
15928,37,52,25426,99,542.0
15929,41,46,26123,101,445.0
15930,42,54,25662,89,413.5
15931,39,47,25602,114,469.0
15932,33,43,25792,125,466.0
15933,38,56,25836,123,486.5
15934,40,59,25340,104,431.0
15935,44,61,25291,103,455.5
15936,35,47,25580,81,407.5
15937,38,59,26350,153,472.0
15938,43,54,25767,107,415.5
15939,36,47,25867,66,384.0
15940,39,49,25559,94,387.5
15941,38,65,25772,98,425.5
15942,43,56,26199,87,435.5
15943,43,58,25806,86,413.5
15944,32,36,25426,85,385.0
15945,35,40,25572,74,371.0
15946,38,43,25891,94,414.0
15947,44,56,25803,84,404.5
15948,39,39,25515,99,426.5
15949,40,48,26001,112,451.5
15950,42,54,25291,82,384.0
15951,28,29,25347,118,399.0
15952,34,51,27277,74,438.0
15953,39,50,25951,103,420.5
15954,33,33,25444,84,377.5
15955,36,42,25790,96,411.5
15956,39,40,25550,81,391.5
15957,41,64,25271,105,431.5
15958,38,41,25779,93,395.0
15959,45,65,25409,93,446.5
15960,41,62,25382,109,428.5
15961,38,59,25316,100,457.5
15962,35,56,25222,133,479.5
15963,48,60,25431,101,438.0
15964,42,63,26545,103,439.5
15965,53,70,25884,103,465.5
15966,37,53,25780,116,453.0
15967,40,65,25644,105,429.5
15968,34,44,25337,145,597.0
15969,35,52,25507,93,411.5
15970,32,48,25772,119,443.5
15971,39,48,26189,128,489.0
15972,28,38,26797,136,582.0
15973,49,72,25611,134,583.5
15974,33,51,25780,114,443.5
15975,30,36,25358,131,466.5
15976,33,44,26445,137,503.5
15977,29,31,25917,110,462.5
15978,29,38,27564,142,514.0
15979,23,31,25472,116,488.0
15980,30,37,25901,125,503.0
15981,31,46,25423,89,422.5
15982,38,53,25239,101,463.5
15983,40,60,26114,107,434.5
15984,36,59,26414,94,488.5
15985,33,46,26266,98,456.5
15986,29,37,25342,117,468.5
15987,33,41,25467,118,514.5
15988,37,49,25408,82,443.5
15989,37,41,25297,112,442.5
15990,40,44,25400,75,380.5
15991,34,46,25740,87,394.5
15992,38,44,25248,89,404.0
15993,42,49,25620,87,408.0
15994,35,40,25260,73,363.0
15995,38,46,25260,84,387.5
15996,45,46,26280,108,460.5
15997,36,38,26100,78,380.0
15998,41,44,25320,78,389.0
15999,38,45,25977,84,396.5
16000,45,59,25393,89,409.0
16001,39,46,25320,85,389.0
16002,34,42,25380,113,439.0
16003,29,33,25200,125,472.0
16004,31,33,26580,86,386.5
16005,42,52,25320,102,449.0
16006,38,45,25500,91,404.0
16007,37,39,25740,98,413.0
16008,37,39,25320,98,418.0
16009,41,45,26280,77,380.5
16010,35,37,25620,99,415.0
16011,42,45,25380,91,409.5
16012,39,42,25800,96,411.5
16013,31,34,25260,100,401.5
16014,37,38,25380,89,392.5
16015,42,91,25560,104,484.0
16016,36,48,25260,95,403.0
16017,33,34,25620,112,425.0
16018,41,77,26460,100,426.0
16019,35,72,25260,117,458.0
16020,38,91,25200,120,470.5
16021,39,64,25440,125,476.5
16022,45,156,26040,135,504.5
16023,41,137,25680,105,431.5
16024,37,131,25380,99,416.0
16025,32,56,25200,92,390.0
16026,46,167,25440,87,415.5
16027,36,134,25740,116,469.5
16028,35,63,25260,95,393.5
16029,32,115,25740,130,470.0
16030,36,125,25200,122,464.5
16031,37,39,26460,108,423.5
16032,38,60,26640,110,429.5
16033,31,31,25320,115,441.0
16034,33,33,25440,128,461.5
16035,28,83,25380,113,434.5
16036,34,124,25500,115,443.0
16037,33,57,25440,134,474.5
16038,31,77,25380,117,418.5
16039,32,32,25800,137,495.5
16040,31,31,25260,110,416.5
16041,32,32,26160,100,414.5
16042,32,32,25560,124,453.0
16043,32,32,25680,125,449.0
16044,36,40,26579,107,437.0
16045,30,30,26303,139,496.0
16046,32,32,25860,132,464.5
16047,39,46,26007,97,425.5
16048,30,34,25867,150,503.0
16049,32,33,25391,113,429.5
16050,36,36,25447,104,359.5
16051,34,39,25720,121,444.5
16052,32,32,26353,116,516.5
16053,31,39,25888,116,445.0
16054,49,50,26211,107,463.0
16055,38,38,26494,108,436.5
16056,40,43,25912,96,421.0
16057,33,33,25674,98,401.5
16058,43,43,25369,87,403.5
16059,38,39,25443,83,392.0
16060,35,35,25594,100,416.5
16061,35,36,25735,83,364.5
16062,39,39,25746,78,380.0
16063,32,33,27238,109,434.0
16064,41,42,25579,84,509.0
16065,38,39,25722,122,469.0
16066,36,37,25865,105,490.0
16067,39,39,25348,84,396.5
16068,28,31,25342,92,381.5
16069,36,46,25362,101,411.5
16070,43,49,25314,91,415.0
16071,34,35,25530,95,413.5
16072,36,49,25449,103,430.0
16073,42,53,25759,92,454.0
16074,41,46,25399,95,410.5
16075,37,39,25667,106,482.0
16076,27,29,26284,132,479.5
16077,35,42,26164,103,419.0
16078,42,54,25254,98,428.5
16079,42,55,25387,102,436.0
16080,39,50,25234,80,461.5
16081,38,47,26051,126,474.5
16082,39,47,25633,121,471.5
16083,39,53,25768,100,440.5
16084,38,51,25217,102,420.5
16085,45,62,25958,113,466.5
16086,33,51,25387,124,506.5
16087,40,65,25958,118,455.5
16088,36,54,26156,111,449.0
16089,44,61,25324,97,418.5
16090,40,56,25974,125,477.0
16091,34,54,25215,119,441.5
16092,47,63,25882,121,505.0
16093,38,57,25452,114,445.5
16094,40,60,25639,123,468.5
16095,41,62,25545,127,477.0
16096,41,58,26674,139,571.5
16097,49,69,25568,110,465.5
16098,39,58,27122,132,491.0
16099,40,58,25310,101,426.5
16100,36,51,26100,118,462.5
16101,43,52,25379,105,436.5
16102,43,43,25901,102,436.0
16103,44,48,26407,98,432.0
16104,43,54,25345,110,460.5
16105,46,50,25489,103,435.5
16106,39,39,25380,90,402.0
16107,39,39,26040,100,573.5
16108,39,40,26340,117,449.5
16109,45,45,25560,101,432.0
16110,43,43,26340,112,469.0
16111,41,41,25260,91,404.5
16112,40,40,25680,95,417.5
16113,34,34,26580,111,423.5
16114,31,31,25380,107,417.0
16115,39,39,25260,108,431.0
16116,32,32,25320,82,411.0
16117,33,33,26160,100,416.5
16118,44,45,25440,96,414.5
16119,35,37,25320,88,438.5
16120,33,34,25500,112,419.0
16121,34,34,26940,104,425.0
16122,33,33,26220,80,386.5
16123,30,30,25560,125,462.5
16124,32,32,26040,101,412.5
16125,42,42,25560,83,396.5
16126,40,40,26040,82,405.0
16127,31,31,25500,87,370.5
16128,28,28,25320,96,384.0
16129,36,36,25500,89,397.5
16130,41,54,26727,108,472.5
16131,27,27,25200,88,367.5
16132,35,37,26358,106,434.0
16133,31,31,25380,102,413.5
16134,42,61,25517,88,407.5
16135,27,38,25682,96,357.5
16136,36,53,27119,114,446.0
16137,27,32,26058,113,418.5
16138,35,52,25694,108,421.5
16139,31,37,25676,95,400.5
16140,36,48,25652,94,440.5
16141,34,45,25257,87,381.5
16142,39,56,25794,96,417.5
16143,38,56,25354,105,433.5
16144,39,59,25294,90,404.0
16145,41,46,25699,119,467.0
16146,37,54,25241,98,489.5
16147,32,45,25487,120,446.0
16148,36,45,25360,92,393.5
16149,35,50,25413,124,460.5
16150,36,49,25900,115,443.0
16151,35,44,25372,99,389.5
16152,46,56,25461,111,441.0
16153,35,48,26032,116,437.5
16154,45,52,25884,110,409.0
16155,36,46,25479,103,408.5
16156,39,54,25228,106,408.0
16157,44,56,25510,85,411.0
16158,36,51,25574,110,415.0
16159,42,51,25819,80,389.8
16160,47,70,25750,107,452.3
16161,34,45,25423,70,360.5
16162,38,51,25959,105,433.0
16163,38,43,25627,118,440.0
16164,41,56,26100,122,412.0
16165,46,58,25351,76,384.0
16166,40,56,25203,76,371.5
16167,36,44,26096,116,481.0
16168,32,40,25655,100,402.0
